Epoch Time (Seconds),Time (Seconds),Frame Number,PSM1_joint_1,PSM1_joint_2,PSM1_joint_3,PSM1_joint_4,PSM1_joint_5,PSM1_joint_6,PSM1_jaw_angle,PSM1_ee_x,PSM1_ee_y,PSM1_ee_z,"PSM1_Orientation_Matrix_[1,1]","PSM1_Orientation_Matrix_[1,2]","PSM1_Orientation_Matrix_[1,3]","PSM1_Orientation_Matrix_[2,1]","PSM1_Orientation_Matrix_[2,2]","PSM1_Orientation_Matrix_[2,3]","PSM1_Orientation_Matrix_[3,1]","PSM1_Orientation_Matrix_[3,2]","PSM1_Orientation_Matrix_[3,3]",PSM2_joint_1,PSM2_joint_2,PSM2_joint_3,PSM2_joint_4,PSM2_joint_5,PSM2_joint_6,PSM2_jaw_angle,PSM2_ee_x,PSM2_ee_y,PSM2_ee_z,"PSM2_Orientation_Matrix_[1,1]","PSM2_Orientation_Matrix_[1,2]","PSM2_Orientation_Matrix_[1,3]","PSM2_Orientation_Matrix_[2,1]","PSM2_Orientation_Matrix_[2,2]","PSM2_Orientation_Matrix_[2,3]","PSM2_Orientation_Matrix_[3,1]","PSM2_Orientation_Matrix_[3,2]","PSM2_Orientation_Matrix_[3,3]",PSM3_joint_1,PSM3_joint_2,PSM3_joint_3,PSM3_joint_4,PSM3_joint_5,PSM3_joint_6,PSM3_jaw_angle,PSM3_ee_x,PSM3_ee_y,PSM3_ee_z,"PSM3_Orientation_Matrix_[1,1]","PSM3_Orientation_Matrix_[1,2]","PSM3_Orientation_Matrix_[1,3]","PSM3_Orientation_Matrix_[2,1]","PSM3_Orientation_Matrix_[2,2]","PSM3_Orientation_Matrix_[2,3]","PSM3_Orientation_Matrix_[3,1]","PSM3_Orientation_Matrix_[3,2]","PSM3_Orientation_Matrix_[3,3]",Camera Left,Camera Right
2025-05-30 16:04:39,0.0015106201171875,1,-0.01979421,-0.013605059,0.112858996,0.023885034,0.07763296,0.08660138,1.0471799,0.06088071,0.00012908684,0.001683658,0.8970188104514422,-0.012716874686243258,0.44180938739969533,-0.018258809847894318,0.9976665638448781,0.06578786551403076,-0.44161506944308193,-0.06707986645908104,0.8946934793305548,0.02255552,-0.009991862,0.11227836,-0.050235044,0.06904876,-0.093695745,1.047179,-0.060936335,-0.00015990422,0.0023217704,0.8981472154767404,-0.012128276975177477,-0.43952756936168513,0.0444768450015514,0.996998229866561,0.06337459981453178,0.43743958393141047,-0.07646851993178277,0.8959906114850518,0.0027197327,-0.0064675915,0.09171622,-0.00016586916,-0.012021652,-0.0062273038,4.3169073e-13,0.00019916201,-0.008734992,0.0019246545,0.9999938163188936,-0.00021565912874792404,0.003510101866820876,0.0011782479379545722,0.9609759519069928,-0.27662941200864055,-0.003313465824778869,0.2766318371908586,0.9609702636380788,left_images/camera_left_1.png,right_images/camera_right_1.png
2025-05-30 16:04:39,0.054639577865600586,2,-0.019743694,-0.013731726,0.11285669,0.024593638,0.07874766,0.0860031,1.0471802,0.06088135,0.000122872,0.0016872156,0.8967588072063337,-0.012620825286873995,0.4423396392671043,-0.01891923499203486,0.997585779916742,0.06681821798897208,-0.44211503508158356,-0.06828855304502968,0.8943550577247419,0.02255546,-0.009991718,0.11227836,-0.050235882,0.06904819,-0.09369593,1.047179,-0.06093641,-0.0001598761,0.0023217965,0.8981472013280377,-0.012129200629064748,-0.4395275727855003,0.04447773099240643,0.9969982085230764,0.06337431378360966,0.4374395228970292,-0.07646865170693273,0.8959906300368009,0.0027197327,-0.0064675915,0.09171622,-0.00016589164,-0.012021652,-0.0062273364,6.216439e-13,0.00019916201,-0.008734992,0.0019246545,0.9999938163188936,-0.00021565912874792404,0.003510101866820876,0.0011782479379545722,0.9609759519069928,-0.27662941200864055,-0.003313465824778869,0.2766318371908586,0.9609702636380788,left_images/camera_left_2.png,right_images/camera_right_2.png
2025-05-30 16:04:39,0.11424064636230469,3,-0.019657891,-0.013869771,0.11286362,0.025109123,0.07967935,0.08550903,1.0471802,0.06088172,0.00012154685,0.0016797371,0.8965641982418816,-0.01258677103605588,0.4427349225278909,-0.019397804583857443,0.9975211508567834,0.06764080699314967,-0.4424888287948275,-0.06923241139989239,0.894097595122332,0.02255546,-0.009991541,0.11227836,-0.050236523,0.06904774,-0.093696155,1.047179,-0.06093634,-0.00015988151,0.0023217043,0.8981473856609218,-0.01212988512794217,-0.43952717722256285,0.04447832902430147,0.9969981980310088,0.06337405912616974,0.4374390836192592,-0.07646867992651764,0.8959908420919481,0.0027197327,-0.0064675915,0.09171622,-0.00016591414,-0.012021652,-0.006227369,6.192512e-13,0.00019914132,-0.008734992,0.0019246545,0.999993815789883,-0.00021610827430784652,0.0035102249505144455,0.0011787136049179314,0.9609759515920718,-0.2766294111188278,-0.0033134598574631672,0.2766318379343303,0.960970263444633,left_images/camera_left_3.png,right_images/camera_right_3.png
2025-05-30 16:04:39,0.17683172225952148,4,-0.019709403,-0.013799119,0.11286094,0.02465825,0.078990735,0.08588242,1.0471799,0.060881644,0.00012612698,0.0016824063,0.8967182945978169,-0.012654810357728502,0.44242079054718114,-0.01897630473455382,0.997572761509557,0.06699615923930137,-0.4421947534652623,-0.06847219339999562,0.8943016039003785,0.02255546,-0.009991543,0.11227836,-0.050236974,0.06904752,-0.093696155,1.047179,-0.060936294,-0.00015988175,0.0023217043,0.8981473482138519,-0.012130289901757418,-0.43952724257243253,0.04447880771987958,0.9969981736571134,0.06337410660671354,0.43743911183185785,-0.0764689335042698,0.8959908066763161,0.0027197327,-0.0064675915,0.09171622,-0.0001659308,-0.012021652,-0.006227369,4.654767e-13,0.00019914132,-0.008734992,0.0019246545,0.999993815789883,-0.00021610827430784652,0.0035102249505144455,0.0011787136049179314,0.9609759515920718,-0.2766294111188278,-0.0033134598574631672,0.2766318379343303,0.960970263444633,left_images/camera_left_4.png,right_images/camera_right_4.png
2025-05-30 16:04:39,0.24447321891784668,5,-0.019723438,-0.013784003,0.11285724,0.024786603,0.07906741,0.08583387,1.04718,0.060881678,0.00012293953,0.0016867407,0.8966876678664976,-0.012593660899024826,0.44248460538339857,-0.01909961009058076,0.9975636348379926,0.06709693989445287,-0.44225154741451084,-0.06861628198884293,0.8942624752585216,0.022555355,-0.009991501,0.11227836,-0.050237287,0.069047295,-0.093696155,1.047179,-0.060936373,-0.00015995672,0.0023218514,0.8981474524278137,-0.01213068367264621,-0.43952701874977224,0.04447911372369569,0.9969981743142546,0.06337388150017277,0.4374388667457237,-0.07646886247145036,0.8959909323941508,0.0027197327,-0.0064675915,0.09171622,-0.00016594745,-0.012021652,-0.006227369,1.5902649e-13,0.00019914132,-0.008734992,0.0019246545,0.999993815789883,-0.00021610827430784652,0.0035102249505144455,0.0011787136049179314,0.9609759515920718,-0.2766294111188278,-0.0033134598574631672,0.2766318379343303,0.960970263444633,left_images/camera_left_5.png,right_images/camera_right_5.png
2025-05-30 16:04:39,0.3099029064178467,6,-0.019672625,-0.01380427,0.112863764,0.024907054,0.079232894,0.0857347,1.04718,0.060882255,0.00012226525,0.0016787751,0.8966630908992858,-0.01256247677607788,0.4425352930515141,-0.01921419528830344,0.9975511467465076,0.06724971616408729,-0.44229641205684894,-0.06880329790044856,0.8942259166897703,0.022555243,-0.009991557,0.11227836,-0.05023754,0.069047295,-0.093696155,1.047179,-0.060936395,-0.00015993966,0.0023218216,0.8981474817634357,-0.012131026497817273,-0.43952694934225367,0.04447948590884014,0.9969981579437108,0.06337387782148686,0.43743876866972375,-0.07646902152477635,0.8959909667020974,0.0027197327,-0.0064675915,0.09171622,-0.0001659641,-0.012021652,-0.006227369,1.5732863e-13,0.00019914132,-0.008734992,0.0019246545,0.999993815789883,-0.00021610827430784652,0.0035102249505144455,0.0011787136049179314,0.9609759515920718,-0.2766294111188278,-0.0033134598574631672,0.2766318379343303,0.960970263444633,left_images/camera_left_6.png,right_images/camera_right_6.png
2025-05-30 16:04:39,0.37018847465515137,7,-0.019732313,-0.01374011,0.11285977,0.02456951,0.0786036,0.08608141,1.0471799,0.060881604,0.00012649427,0.0016833944,0.896799073704801,-0.01256184515843281,0.4422596764893068,-0.0189029379857757,0.9975962571139934,0.06666623378935595,-0.4420340488443358,-0.06814622394796872,0.8944059435311891,0.022555232,-0.009991562,0.11227836,-0.050237764,0.069047295,-0.093696155,1.047179,-0.060936395,-0.00015993966,0.0023218216,0.8981474817634357,-0.012131026497817273,-0.43952694934225367,0.04447948590884014,0.9969981579437108,0.06337387782148686,0.43743876866972375,-0.07646902152477635,0.8959909667020974,0.0027197327,-0.0064675915,0.09171622,-0.00016598075,-0.012021652,-0.006227369,1.5847275e-13,0.00019914132,-0.008734992,0.0019246545,0.999993815789883,-0.00021610827430784652,0.0035102249505144455,0.0011787136049179314,0.9609759515920718,-0.2766294111188278,-0.0033134598574631672,0.2766318379343303,0.960970263444633,left_images/camera_left_7.png,right_images/camera_right_7.png
2025-05-30 16:04:39,0.42991161346435547,8,-0.01973502,-0.013735902,0.11285558,0.02475827,0.07875313,0.08598664,1.0471799,0.06088238,0.00012307585,0.0016878163,0.8967516314562192,-0.012480655005301763,0.44235816340523,-0.019083939561783583,0.9975816671042328,0.06683278168939402,-0.4421225109982659,-0.06837434246980842,0.8943448074207229,0.022555185,-0.009991587,0.11227836,-0.050237875,0.069047295,-0.093696155,1.047179,-0.060936328,-0.00015995157,0.0023217322,0.898147531843607,-0.012131498899525736,-0.43952683396772063,0.04448001204748566,0.9969981328205318,0.06337390378246467,0.4374386123463416,-0.0764692741355923,0.8959910214626501,0.0027197327,-0.0064675915,0.09171622,-0.0001659974,-0.012021652,-0.006227369,1.5777095e-13,0.00019914132,-0.008734992,0.0019246545,0.999993815789883,-0.00021610827430784652,0.0035102249505144455,0.0011787136049179314,0.9609759515920718,-0.2766294111188278,-0.0033134598574631672,0.2766318379343303,0.960970263444633,left_images/camera_left_8.png,right_images/camera_right_8.png
2025-05-30 16:04:39,0.4938938617706299,9,-0.01965113,-0.01385566,0.11286279,0.025267286,0.079659596,0.085503474,1.0471802,0.060882583,0.00012009585,0.0016802633,0.8965612507521379,-0.012448075351165532,0.442744812583743,-0.01955661768965339,0.9975175501789334,0.06764817654275591,-0.4424878104019395,-0.06930932480605219,0.8940921401850183,0.022554299,-0.009999503,0.112278745,-0.050242532,0.06905262,-0.09369692,1.047179,-0.06093641,-0.00015906108,0.0023214202,0.8981479051205596,-0.012136774231261565,-0.4395259255593575,0.044484713462847825,0.9969980621693151,0.06337171528970316,0.437437367854735,-0.07646935818934443,0.8959916218706686,0.0027197327,-0.0064675915,0.09171622,-0.00016601404,-0.012021652,-0.006227369,1.5871266e-13,0.00019914132,-0.008734992,0.0019246545,0.999993815789883,-0.00021610827430784652,0.0035102249505144455,0.0011787136049179314,0.9609759515920718,-0.2766294111188278,-0.0033134598574631672,0.2766318379343303,0.960970263444633,left_images/camera_left_9.png,right_images/camera_right_9.png
2025-05-30 16:04:39,0.5597186088562012,10,-0.019720754,-0.0137834335,0.11285941,0.024771797,0.0789577,0.08589607,1.0471799,0.060881197,0.00012473279,0.0016841544,0.8967169007596774,-0.01254948196888413,0.44242661582941795,-0.019090294398114906,0.9975710866245129,0.06698871390452009,-0.44219267356182196,-0.06851596626408325,0.8942992797800671,0.022553632,-0.010005765,0.11227919,-0.050245937,0.06905644,-0.09369763,1.047179,-0.06093612,-0.00015857563,0.0023208791,0.8981481190496217,-0.01214108387979564,-0.43952536938139364,0.044488305131929806,0.9969980502742445,0.06336938105933856,0.43743656334846437,-0.07646882915004724,0.8959920597942295,0.0027197327,-0.0064675915,0.09171622,-0.00016603069,-0.012021652,-0.006227369,1.576331e-13,0.00019914132,-0.008734992,0.0019246545,0.999993815789883,-0.00021610827430784652,0.0035102249505144455,0.0011787136049179314,0.9609759515920718,-0.2766294111188278,-0.0033134598574631672,0.2766318379343303,0.960970263444633,left_images/camera_left_10.png,right_images/camera_right_10.png
