Epoch Time (Seconds),Time (Seconds),Frame Number,PSM1_joint_1,PSM1_joint_2,PSM1_joint_3,PSM1_joint_4,PSM1_joint_5,PSM1_joint_6,PSM1_jaw_angle,PSM1_ee_x,PSM1_ee_y,PSM1_ee_z,"PSM1_Orientation_Matrix_[1,1]","PSM1_Orientation_Matrix_[1,2]","PSM1_Orientation_Matrix_[1,3]","PSM1_Orientation_Matrix_[2,1]","PSM1_Orientation_Matrix_[2,2]","PSM1_Orientation_Matrix_[2,3]","PSM1_Orientation_Matrix_[3,1]","PSM1_Orientation_Matrix_[3,2]","PSM1_Orientation_Matrix_[3,3]",PSM2_joint_1,PSM2_joint_2,PSM2_joint_3,PSM2_joint_4,PSM2_joint_5,PSM2_joint_6,PSM2_jaw_angle,PSM2_ee_x,PSM2_ee_y,PSM2_ee_z,"PSM2_Orientation_Matrix_[1,1]","PSM2_Orientation_Matrix_[1,2]","PSM2_Orientation_Matrix_[1,3]","PSM2_Orientation_Matrix_[2,1]","PSM2_Orientation_Matrix_[2,2]","PSM2_Orientation_Matrix_[2,3]","PSM2_Orientation_Matrix_[3,1]","PSM2_Orientation_Matrix_[3,2]","PSM2_Orientation_Matrix_[3,3]",Camera Left,Camera Right
2025-06-02 14:20:25,0.0009479522705078125,1,0.008146905,0.020530783,0.1105778,0.027332775,-0.059493702,0.16914545,0.0012926944,0.045563295,-0.0012816975,0.0007238928,0.9402164288883014,0.042945552870545634,0.33785906283119516,-0.033487503477079975,0.9988682519694938,-0.03377576525085608,-0.33892721041457097,0.020442472845806844,0.9405904801477347,0.01773315,-0.019004393,0.109768175,-0.013019898,-0.023539977,-0.0074093007,0.21929237,-0.042058114,0.0025708412,0.0035286387,0.8605105485794973,-0.03307503949474051,-0.5083577849761264,0.013331672236138533,0.9990104374161749,-0.04243126735004038,0.5092581489763325,0.029735293776315456,0.8600999651233776,left_images/camera_left_1.png,right_images/camera_right_1.png
2025-06-02 14:20:25,0.06371569633483887,2,0.008546775,0.018563716,0.11050978,0.0036375818,-0.048642352,0.19130181,0.0016581836,0.045803588,-0.0012201308,0.00069767144,0.9479408075357866,0.017980495767491653,0.3179385588134225,-0.009288425309574376,0.999541064192353,-0.028833767504213497,-0.31831109085872167,0.02437955629567107,0.947672774047644,0.01801518,-0.019215645,0.11005762,-0.01809021,-0.024374256,-0.008937258,0.24595904,-0.041896604,0.002614992,0.0032895524,0.861022475520201,-0.03796376961530923,-0.5071479555767334,0.018474509621952427,0.9988865774680659,-0.04340849972484264,0.5082312358988702,0.02800638410664611,0.8607651557224988,left_images/camera_left_2.png,right_images/camera_right_2.png
2025-06-02 14:20:25,0.11611580848693848,3,0.009036539,0.017724613,0.110499226,-0.016923614,-0.04291295,0.20937411,0.0019014047,0.04600041,-0.0011911188,0.0006325273,0.9535628512073835,-0.0023154560323695016,0.3011852045845007,0.011317214251241138,0.999539743980936,-0.02814641831772389,-0.3009814104871543,0.030247956391911204,0.9531501726775672,0.017571239,-0.019601382,0.110390216,-0.023921162,-0.024837542,-0.010244447,0.2726255,-0.041781716,0.0026725738,0.0029723868,0.8617405084416424,-0.043381062515377974,-0.505491225963198,0.024367572386209096,0.9987268268104844,-0.044169523713347064,0.5067637689562493,0.02574507378311307,0.861700454711009,left_images/camera_left_3.png,right_images/camera_right_3.png
2025-06-02 14:20:25,0.1706242561340332,4,0.008797652,0.015868157,0.11045443,-0.037668765,-0.03311278,0.2299927,0.0075407075,0.046169434,-0.0011126584,0.00062793586,0.9590022224604262,-0.02425832421507911,0.28235840880384455,0.03273766636963712,0.999142426735981,-0.025350666594881787,-0.28150130109225646,0.033555100989426795,0.9589739687191493,0.017092407,-0.020325758,0.11079748,-0.032727443,-0.024518142,-0.012269454,0.29929197,-0.041639004,0.0027554773,0.0025854418,0.8626870060664201,-0.051118244555123954,-0.503148143828196,0.03326179936672753,0.9984595011008475,-0.04441032947788419,0.5046432227495421,0.021576601563944375,0.8630583224776335,left_images/camera_left_4.png,right_images/camera_right_4.png
2025-06-02 14:20:25,0.22617173194885254,5,0.00911246,0.013244449,0.11039532,-0.07148122,-0.021427875,0.2543281,0.008526025,0.046436377,-0.0009415278,0.0006004609,0.9640266558033941,-0.05810874955090482,0.25937613638527957,0.06707197521670989,0.9974136336605899,-0.025833960759206118,-0.2572041155212218,0.042301496588293006,0.9654307983202821,0.01609775,-0.02051428,0.111169316,-0.04370371,-0.023979194,-0.013958741,0.31934565,-0.041562207,0.002772413,0.002198373,0.8635546879269365,-0.06031828185624071,-0.5006346031122126,0.044296574660571554,0.9980559842247997,-0.04384137117389294,0.5023057977295822,0.015683023527934374,0.8645478172665007,left_images/camera_left_5.png,right_images/camera_right_5.png
2025-06-02 14:20:25,0.28386378288269043,6,0.00762364,0.00811453,0.110384606,-0.12856421,-0.0029729123,0.28622496,0.024716591,0.046582915,-0.00052563543,0.0006095031,0.9663912179978891,-0.11401006780039444,0.23041206178649978,0.12444843181681137,0.9917341464666558,-0.03124052737054929,-0.22494577478782032,0.05886499105752967,0.9725915438830959,0.014891424,-0.02023514,0.11142154,-0.05975226,-0.023465907,-0.017249193,0.32831705,-0.041582312,0.0027321319,0.0018919203,0.8649219680324073,-0.07363892401741184,-0.4964748715539441,0.06044839737761782,0.9972614980196497,-0.042608635534148266,0.4982529282095842,0.006842034577676501,0.8670047324515668,left_images/camera_left_6.png,right_images/camera_right_6.png
2025-06-02 14:20:25,0.349933385848999,7,0.0073838127,0.002478762,0.110379875,-0.16570334,0.015215047,0.3105125,0.037835367,0.046812743,-8.03126e-05,0.00056160986,0.9666528389241169,-0.15213896554940481,0.20600005864441437,0.16239969284184214,0.986147672983462,-0.033750656796248335,-0.1980116884550517,0.06607951445690136,0.9779697689623742,0.014039978,-0.020508757,0.11169371,-0.07849839,-0.021840997,-0.021032263,0.34768596,-0.041561164,0.0027327917,0.0015877681,0.8658933003838851,-0.08898636534663103,-0.49225015909870395,0.07927258869538654,0.9960253778304443,-0.04061161655552677,0.4939075308515102,-0.003856617704280245,0.8695058812153302,left_images/camera_left_7.png,right_images/camera_right_7.png
2025-06-02 14:20:25,0.40631699562072754,8,0.006194677,-0.0038213243,0.11043757,-0.21125019,0.03577614,0.3378789,0.06450011,0.04697246,0.00045174212,0.0005055107,0.9637960226813782,-0.19794929223748547,0.1786429521874139,0.20815255269345267,0.9772734589007998,-0.04011360536359243,-0.16664255600162728,0.07584631982334542,0.9830959232437592,0.0125664845,-0.02176296,0.111535445,-0.10253104,-0.0188954,-0.02406454,0.37369323,-0.041815355,0.0028105634,0.001622919,0.8659184612447421,-0.108675176019463,-0.48823654573646647,0.10327308495760373,0.9939240863484675,-0.038073356822107905,0.48940769139734364,-0.0174532717134274,0.8718804361307918,left_images/camera_left_8.png,right_images/camera_right_8.png
2025-06-02 14:20:25,0.4615623950958252,9,0.00088287605,-0.0075721294,0.1102734,-0.2883683,0.069458105,0.36788648,0.08224635,0.04694541,0.00061911775,0.0008379128,0.9491335887553768,-0.276832576855005,0.15003051385687322,0.2865639132064311,0.9568957389613493,-0.047240537734351364,-0.130485839630807,0.08783091226573597,0.9875521133117038,0.012780251,-0.02253152,0.111507274,-0.12893933,-0.013693114,-0.028071687,0.37498444,-0.041836638,0.0027911102,0.0016419245,0.8648086139453156,-0.12891922201067507,-0.48526888983546485,0.12951190215034103,0.9910457486935095,-0.03248062804075634,0.48511104754208884,-0.03475857006097549,0.8737614739503761,left_images/camera_left_9.png,right_images/camera_right_9.png
2025-06-02 14:20:26,0.5078942775726318,10,-0.0025307979,-0.013179416,0.11020392,-0.34504503,0.09801942,0.38934255,0.094928,0.04700468,0.0010422869,0.0010058321,0.9339909666118951,-0.33401441709416,0.12686703062902652,0.3428731669931726,0.9377515825281173,-0.055316912622483366,-0.10049311241796538,0.09516479726905314,0.9903760880177237,0.013344559,-0.023862926,0.11151683,-0.1603535,-0.008569876,-0.03272627,0.3858381,-0.041806623,0.0028343725,0.0016504778,0.8624443368300203,-0.15361271305247914,-0.48227886150906846,0.1605938086078585,0.9866491114114997,-0.027076919834440914,0.47999936927734504,-0.05409866301078922,0.8755991892149033,left_images/camera_left_10.png,right_images/camera_right_10.png
